@relation 'Toto Winning Numbers-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute Draw numeric
@attribute Date numeric
@attribute 'Winning Number 1' numeric
@attribute 'Winning Number 2' numeric
@attribute 'Winning Number 3' numeric
@attribute 'Winning Number 4' numeric
@attribute 'Winning Number 5' numeric
@attribute 'Winning Number 6' numeric
@attribute 'Additional Number ' numeric
@attribute 'From Last' numeric
@attribute Odd numeric
@attribute Even numeric
@attribute ' 1-10' numeric
@attribute ' 11-20' numeric
@attribute ' 21-30' numeric
@attribute ' 31-40' numeric
@attribute ' 41-50' numeric
@attribute 'Division 1 Winners' numeric
@attribute 'Division 1 Prize' numeric
@attribute 'Division 2 Winners' numeric
@attribute 'Division 2 Prize' numeric
@attribute 'Division 3 Winners' numeric
@attribute 'Division 3 Prize' numeric
@attribute 'Division 4 Winners' numeric
@attribute 'Division 4 Prize' numeric
@attribute 'Division 5 Winners' numeric
@attribute 'Division 5 Prize' numeric
@attribute 'Division 6 Winners' numeric
@attribute 'Division 6 Prize' numeric
@attribute 'Division 7 Winners' numeric
@attribute 'Division 7 Prize' numeric

@data
7,369,6,5,5,6,5,6,3,113,4,4,0,0,5,5,0,0,0,0,0,0,2,0,3,0,9,0,9,0,10
7,370,0,0,0,2,2,6,3,70,3,6,7,1,1,1,0,1,1,0,0,1,1,0,2,1,9,0,9,0,10
7,371,3,3,4,4,7,8,5,23,4,4,0,5,1,1,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
7,372,1,4,4,5,6,7,2,36,3,6,2,3,1,3,0,0,0,0,0,0,3,0,2,0,9,0,9,0,10
7,373,0,2,2,5,8,9,7,114,6,3,4,1,1,0,4,0,0,0,2,2,3,1,4,2,9,1,9,2,10
7,374,2,2,3,3,8,8,1,?,4,4,4,3,0,0,4,0,0,0,0,1,3,1,1,1,9,1,9,1,10
7,375,0,1,2,2,4,7,7,37,6,3,4,3,1,1,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
7,376,0,5,5,5,7,7,2,35,3,6,2,0,5,3,0,0,0,0,0,0,5,0,2,0,9,0,9,0,10
7,377,3,3,4,7,6,9,9,?,6,3,0,3,1,3,2,1,1,0,0,0,6,0,4,0,9,0,9,0,10
7,378,0,1,3,4,5,9,4,115,3,6,4,1,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
7,379,0,3,5,6,7,7,1,?,4,4,2,1,1,3,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
7,380,1,5,6,7,7,8,6,?,6,3,2,0,1,5,2,0,4,0,0,1,3,0,3,1,9,0,9,0,10
7,381,2,2,6,5,5,5,7,?,1,8,2,1,3,3,0,0,0,0,0,0,2,0,3,0,9,0,9,0,10
7,382,3,3,5,6,6,6,4,?,4,4,0,3,1,5,0,0,0,0,0,0,6,0,2,0,9,0,9,0,10
7,383,0,1,4,5,7,9,9,116,4,4,4,0,3,1,2,0,2,0,0,0,3,0,4,0,9,0,9,0,10
7,384,0,0,5,7,8,9,1,?,3,6,4,0,1,1,4,0,0,0,0,0,4,0,1,0,9,0,9,0,10
7,385,0,1,2,4,4,6,9,2,3,6,4,1,3,1,0,1,1,0,0,1,3,0,4,1,9,0,9,1,10
7,386,2,3,4,4,3,8,4,?,6,3,0,3,5,0,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
7,387,0,7,6,7,8,9,0,?,4,4,2,0,1,3,4,0,0,0,0,0,6,0,6,0,9,0,9,0,10
7,388,4,6,6,7,8,9,6,15,4,4,0,1,3,1,4,0,0,0,1,2,3,1,4,2,9,1,9,2,10
7,389,3,4,6,6,6,7,8,117,6,3,0,3,1,5,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
7,390,5,5,6,7,8,8,5,?,6,3,0,1,1,3,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
7,391,2,3,5,4,9,9,6,?,6,3,0,3,3,0,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
7,392,1,1,5,5,4,8,0,?,4,4,4,0,5,0,2,0,4,0,0,1,3,1,2,1,9,1,9,1,10
7,393,2,6,5,6,6,8,3,?,3,6,0,1,3,3,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
7,394,2,2,3,5,6,8,3,15,1,8,4,1,1,1,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
7,395,1,5,5,5,6,6,2,96,9,0,2,0,5,3,0,3,1,0,0,2,3,1,3,2,9,2,9,2,10
7,396,4,6,6,9,9,9,0,12,6,3,0,1,3,0,7,0,0,0,0,0,5,0,3,0,9,1,9,0,10
7,397,0,3,7,7,9,9,2,?,4,4,2,1,0,3,4,0,0,0,0,0,7,0,5,0,9,0,9,0,10
7,398,0,1,2,2,3,8,6,35,4,4,4,3,1,0,2,0,0,0,0,0,2,0,4,0,9,0,9,0,10
7,399,3,5,6,5,5,9,1,18,1,8,0,1,5,1,2,1,1,0,0,0,3,0,2,0,9,0,9,0,10
7,400,1,3,3,3,5,6,2,?,6,3,2,3,1,3,0,0,0,0,0,0,2,0,4,0,9,0,9,0,10
7,401,1,3,3,4,4,9,7,?,4,4,2,3,3,0,2,0,2,0,0,0,4,0,3,0,9,0,9,0,10
7,402,0,7,7,7,6,7,3,118,4,4,2,0,1,5,2,0,0,0,0,0,6,0,5,0,9,0,9,0,10
7,403,4,5,7,7,6,8,7,10,1,8,0,1,1,5,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
7,404,3,5,5,5,4,4,0,36,4,4,0,1,9,0,0,0,0,0,0,0,2,0,3,0,9,0,9,0,10
7,405,0,1,2,5,5,6,9,?,6,3,4,1,1,3,0,4,1,0,0,2,3,1,4,2,9,2,9,2,10
7,406,4,9,9,8,8,9,5,26,4,4,0,1,0,3,7,0,0,0,0,0,7,0,3,0,9,0,9,0,10
7,407,0,0,4,5,5,7,6,119,4,4,4,0,3,3,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
7,408,0,2,6,8,8,9,3,?,4,4,2,1,1,1,4,0,0,0,0,2,0,0,4,0,9,0,9,0,10
7,409,2,3,3,3,4,5,1,36,9,0,0,5,3,1,0,2,0,0,0,0,2,0,2,0,9,0,9,0,10
7,410,1,3,2,5,5,6,5,120,3,6,2,3,1,3,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
7,411,1,1,2,3,4,9,8,?,8,1,4,1,3,0,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
7,412,0,4,6,8,8,9,5,?,6,3,2,1,0,3,4,0,2,0,1,0,3,0,5,0,9,0,9,0,10
7,413,2,3,4,4,6,7,9,121,4,4,2,1,3,3,0,0,0,0,0,0,6,0,6,0,9,0,9,0,10
7,414,2,2,2,2,4,8,0,?,4,4,2,5,1,0,2,0,4,0,0,1,2,1,2,1,9,1,9,1,10
7,415,0,2,2,4,4,7,4,?,0,9,4,1,3,1,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
7,416,1,3,3,5,5,7,3,?,3,6,2,3,1,3,0,0,0,0,0,0,5,0,3,0,9,0,9,0,10
7,417,6,7,6,7,7,9,5,26,4,4,0,0,3,5,2,1,5,1,0,4,4,4,3,4,9,4,9,5,10
7,418,0,1,2,2,7,8,9,122,4,4,4,3,0,1,2,1,0,0,0,0,4,0,4,0,9,0,9,0,10
7,419,0,2,2,2,6,9,4,?,4,4,2,5,0,1,2,0,1,0,0,0,3,0,3,0,9,0,9,0,10
7,420,2,5,6,6,6,8,5,?,6,3,2,0,3,3,2,0,4,0,0,0,6,0,4,1,9,1,9,1,10
7,421,4,4,6,6,6,7,0,71,3,6,0,3,1,3,2,0,0,0,0,0,5,0,3,0,9,0,9,0,10
7,422,3,3,3,4,6,7,0,35,6,3,0,5,1,1,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
7,423,2,3,3,4,7,9,3,26,4,4,2,3,1,1,2,1,2,0,0,2,3,2,3,2,9,2,9,2,10
7,424,7,8,8,8,8,9,5,?,3,6,0,0,1,5,4,0,0,0,0,0,6,0,6,0,9,0,9,0,10
7,425,0,3,4,3,4,5,1,18,3,6,2,3,3,1,0,1,0,0,0,0,4,0,2,0,9,0,9,0,10
7,426,1,3,5,6,8,9,3,112,3,6,2,1,1,1,4,1,0,0,0,0,4,0,5,0,9,0,9,0,10
7,427,0,3,4,4,6,9,0,123,8,1,2,1,3,1,2,0,2,0,0,0,4,0,4,0,9,0,9,0,10
6,428,0,0,2,5,5,9,2,116,6,3,4,1,1,1,2,0,0,0,0,0,5,0,3,0,9,0,9,0,10
6,429,0,1,2,2,3,7,8,124,1,8,4,3,1,1,0,0,7,0,0,2,2,1,3,2,9,1,9,2,10
6,430,0,0,0,5,4,9,3,85,4,4,7,0,3,0,2,0,0,0,0,1,3,1,3,1,9,1,9,1,10
6,431,6,6,5,8,9,9,0,12,4,4,0,0,5,1,4,0,0,0,0,0,6,0,5,0,9,0,9,0,10
6,432,1,2,3,7,8,8,9,?,1,8,4,1,0,1,4,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,433,0,0,2,3,3,9,0,125,8,1,4,3,1,0,2,0,0,0,1,3,4,3,2,3,9,4,9,4,10
6,434,0,1,3,6,9,9,9,126,4,4,4,1,0,1,4,0,0,0,0,0,6,0,4,0,9,0,9,0,10
6,435,0,0,0,2,4,7,5,?,6,3,7,1,1,1,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,436,1,1,2,2,1,4,9,?,6,3,4,5,1,0,0,0,0,0,0,0,1,0,3,0,9,0,9,0,10
6,437,0,0,5,5,6,8,4,63,6,3,4,0,3,1,2,0,0,0,0,0,5,0,5,0,9,0,9,0,10
6,438,0,1,1,3,5,6,6,?,4,4,7,1,0,3,0,1,0,0,0,0,3,0,4,0,9,0,9,0,10
6,439,0,1,2,6,8,9,4,?,8,1,4,1,0,1,4,0,3,0,0,0,4,0,4,0,9,0,9,0,10
6,440,1,2,8,8,8,8,2,15,6,3,2,1,0,3,4,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,441,2,2,5,7,9,9,8,?,6,3,4,0,1,1,4,0,0,0,0,0,4,0,6,0,9,0,9,0,10
6,442,0,0,3,7,7,7,5,19,4,4,4,1,0,5,0,0,6,0,0,1,3,1,3,1,9,1,9,1,10
6,443,4,5,6,7,7,9,9,?,4,4,0,1,3,3,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,444,1,1,4,5,8,9,7,?,3,6,4,0,3,0,4,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,445,2,3,9,9,9,9,9,65,6,3,0,3,0,0,9,0,0,0,0,0,5,0,1,0,9,0,9,0,10
6,446,2,2,2,2,2,5,5,127,4,4,2,7,0,1,0,0,0,0,0,0,2,0,1,0,9,0,9,0,10
6,447,2,3,3,5,6,9,6,?,4,4,0,5,1,1,2,0,3,0,0,0,4,0,3,1,9,0,9,0,10
6,448,0,4,4,7,6,8,5,25,8,1,2,1,1,3,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,449,6,8,7,8,8,9,4,?,6,3,0,0,1,3,7,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,450,0,1,1,2,1,5,9,18,4,4,4,5,0,1,0,0,0,0,2,2,2,1,3,2,9,1,9,2,10
6,451,1,4,3,5,5,9,7,48,4,4,2,3,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,452,2,4,6,9,9,9,3,?,1,8,2,1,1,0,7,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,453,0,2,5,6,6,6,1,?,4,4,4,0,1,5,0,0,0,0,0,0,4,0,2,0,9,0,9,0,10
6,454,0,1,4,7,7,9,3,116,4,4,4,0,1,3,2,1,3,0,0,1,4,1,4,1,9,1,9,1,10
6,455,0,0,2,3,3,4,4,?,1,8,4,3,3,0,0,0,0,0,0,1,3,1,2,1,9,1,9,0,10
6,456,1,2,2,6,6,9,0,50,3,6,2,3,0,3,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,457,1,3,3,3,2,6,2,128,4,4,2,3,3,1,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,458,1,3,3,8,8,9,9,26,4,4,2,3,0,1,4,0,6,0,0,1,6,1,3,1,9,1,9,1,10
6,459,2,4,4,7,7,8,3,35,4,4,2,1,1,3,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,460,0,1,3,2,3,8,0,?,3,6,4,3,1,0,2,0,0,0,0,0,2,1,1,0,9,0,9,0,10
6,461,2,2,5,5,4,5,1,83,6,3,0,3,5,1,0,0,0,0,0,0,3,0,1,0,9,0,9,0,10
6,462,1,4,5,6,8,9,1,?,3,6,2,1,1,1,4,1,1,0,0,0,4,0,3,0,9,0,9,0,10
6,463,2,3,2,5,6,6,0,2,6,3,2,3,1,3,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,464,0,3,4,4,5,8,7,2,4,4,2,1,3,1,2,0,6,0,0,1,3,1,3,1,9,1,9,1,10
6,465,3,3,6,7,7,8,3,?,4,4,0,3,1,3,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,466,1,3,3,2,8,9,0,?,3,6,2,5,0,0,4,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,467,3,4,4,3,5,9,5,?,6,3,0,5,1,1,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,468,2,2,4,7,7,9,2,69,1,8,2,1,1,3,2,1,1,0,0,1,3,0,5,0,9,0,9,0,10
6,469,0,9,8,8,8,9,2,3,4,4,2,0,0,5,4,0,0,0,1,0,7,0,5,0,9,0,9,0,10
6,470,0,5,6,7,7,9,1,3,8,1,2,0,3,3,2,0,0,0,0,0,6,0,4,0,9,0,9,0,10
6,471,2,4,5,5,5,7,6,?,4,4,0,3,3,3,0,0,0,0,0,0,8,0,4,0,9,0,9,0,10
6,472,0,1,2,2,8,9,8,61,3,6,4,3,0,0,4,0,6,0,0,1,3,1,3,1,9,1,9,2,10
6,473,2,3,6,8,8,9,4,3,9,0,0,3,1,1,4,0,0,0,0,0,6,0,4,0,9,0,9,0,10
6,474,0,1,3,3,7,9,1,129,3,6,4,1,1,1,2,0,0,0,0,0,3,0,2,0,9,0,9,0,10
6,475,0,8,8,9,9,9,6,82,8,1,2,0,0,3,7,0,0,0,0,0,6,0,5,0,9,0,9,0,10
6,476,1,4,7,8,8,9,4,?,3,6,2,1,0,3,4,1,0,0,0,0,5,0,3,0,9,0,9,0,10
6,477,3,4,4,5,5,6,8,81,3,6,0,3,3,3,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,478,2,3,2,2,4,8,9,81,4,4,0,7,1,0,2,0,2,0,0,0,4,0,4,0,9,0,9,0,10
6,479,3,4,5,6,6,7,3,71,4,4,0,3,1,3,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,480,0,5,4,6,6,7,1,130,4,4,2,0,3,3,2,0,3,0,0,1,3,1,2,0,9,1,9,0,10
6,481,2,2,7,8,8,8,2,65,8,1,2,1,0,3,4,0,0,0,0,0,5,0,3,0,9,0,9,0,10
6,482,2,2,3,3,4,9,7,?,4,4,2,5,1,0,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,483,6,7,7,6,9,9,2,?,4,4,0,0,3,3,4,0,0,0,0,0,7,0,7,0,9,0,9,0,10
6,484,2,3,6,7,9,9,8,?,4,4,0,3,0,3,4,0,2,0,0,0,4,0,4,0,9,0,9,0,10
6,485,0,0,0,4,7,9,7,32,3,6,7,0,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,486,1,1,1,5,5,5,8,52,8,1,7,0,1,3,0,1,0,0,0,0,2,0,3,0,9,0,9,0,10
6,487,0,1,2,2,4,7,9,?,4,4,4,3,1,1,0,1,1,0,0,1,3,0,5,1,9,0,9,1,10
6,488,3,4,4,4,3,6,2,23,6,3,0,3,5,1,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,489,0,0,2,3,9,9,4,?,4,4,4,3,0,0,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,490,0,5,6,6,7,8,2,35,3,6,2,0,3,3,2,0,3,0,0,0,3,0,4,0,9,0,9,0,10
6,491,5,5,4,7,7,9,6,131,8,1,0,1,3,3,2,0,0,0,0,0,6,0,5,0,9,0,9,0,10
6,492,2,2,3,3,3,8,2,?,8,1,4,1,3,0,2,0,0,0,0,0,2,0,2,0,9,0,9,0,10
6,493,1,1,4,4,6,7,0,26,4,4,4,0,3,3,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,494,4,5,4,4,7,7,3,2,6,3,0,1,5,3,0,0,2,0,0,0,4,0,4,0,9,0,9,0,10
6,495,2,3,3,3,8,9,0,2,4,4,2,3,1,0,4,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,496,3,3,3,5,6,9,4,?,6,3,0,5,1,1,2,0,2,0,0,0,5,0,4,0,9,0,9,0,10
6,497,0,1,1,6,8,9,2,25,3,6,4,1,0,1,4,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,498,5,6,6,6,6,8,9,25,4,4,0,0,3,5,2,0,0,0,0,0,1,0,6,0,9,0,9,0,10
6,499,0,5,9,9,9,9,3,35,3,6,2,0,1,0,9,1,0,0,0,0,6,0,6,0,9,0,9,0,10
6,500,2,3,3,4,3,3,0,132,3,6,2,3,5,0,0,1,1,0,0,1,3,1,1,1,9,1,9,0,10
6,501,2,1,2,2,4,8,2,12,4,4,4,3,1,0,2,0,0,0,0,1,1,0,2,1,9,0,9,0,10
6,502,1,5,6,5,7,8,0,?,6,3,2,0,5,1,2,0,0,0,1,0,6,0,5,0,9,0,9,0,10
6,503,0,3,2,7,8,8,9,?,4,4,2,3,0,1,4,0,3,0,0,0,3,0,4,0,9,0,9,0,10
6,504,2,4,5,5,5,8,2,18,4,4,2,1,3,1,2,0,0,0,0,0,4,0,2,0,9,0,9,0,10
6,505,0,1,2,6,5,8,7,133,6,3,4,1,0,3,2,0,0,0,0,0,5,0,6,0,9,0,9,0,10
6,506,0,1,4,6,5,6,7,116,3,6,4,0,1,5,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,507,0,2,5,5,6,6,4,134,3,6,2,1,3,3,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,508,3,4,5,5,6,8,0,?,3,6,0,3,3,1,2,1,0,0,0,0,3,0,3,0,9,0,9,0,10
6,509,1,1,3,5,5,9,7,?,6,3,4,1,1,1,2,0,2,0,0,0,2,0,3,0,9,0,9,0,10
6,510,3,4,4,4,4,4,9,23,8,1,0,5,3,1,0,0,0,0,0,0,2,0,5,0,9,0,9,0,10
6,511,2,2,4,5,8,9,5,?,3,6,2,3,1,0,4,0,3,0,0,0,4,0,5,0,9,0,9,0,10
6,512,0,7,6,6,7,9,6,16,1,8,2,0,3,3,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,513,7,8,8,8,8,9,4,16,1,8,0,0,1,5,4,0,0,0,0,0,8,0,6,0,9,0,9,0,10
6,514,0,6,6,8,8,8,7,135,4,4,2,0,3,1,4,0,0,0,4,1,5,1,4,1,9,1,9,1,10
6,515,1,3,3,4,4,8,3,?,4,4,2,3,3,0,2,0,0,0,0,1,3,0,3,1,9,0,9,0,10
6,516,1,4,6,8,8,8,7,23,3,6,2,1,1,0,7,0,0,0,0,0,7,0,5,0,9,0,9,0,10
6,517,0,1,2,3,2,6,5,?,6,3,4,5,0,1,0,0,0,0,0,0,2,0,1,0,9,0,9,0,10
6,518,1,7,6,7,7,8,6,50,3,6,2,0,3,3,2,0,4,0,0,0,4,0,4,0,9,0,9,0,10
6,519,0,1,1,2,3,9,2,?,3,6,7,1,1,0,2,0,0,0,0,1,1,1,0,1,9,0,9,0,10
6,520,4,5,6,7,7,9,0,69,3,6,0,1,3,3,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,521,2,3,4,7,6,7,7,4,3,6,2,3,0,3,2,0,1,0,0,0,2,0,4,0,9,0,9,0,10
6,522,6,6,5,5,6,9,6,?,8,1,0,0,7,1,2,0,1,0,0,0,3,0,4,0,9,0,9,0,10
6,523,1,1,1,5,8,8,5,?,4,4,7,0,1,0,4,1,3,0,0,1,3,2,2,1,9,1,9,2,10
6,524,0,1,2,2,3,9,0,46,4,4,4,3,1,0,2,0,0,0,0,0,4,1,2,1,9,1,9,1,10
6,525,2,4,6,9,8,9,9,?,4,4,2,1,0,1,7,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,526,1,2,3,4,3,5,0,136,6,3,4,1,3,1,0,0,0,0,0,0,3,0,2,0,9,0,9,0,10
6,527,0,1,5,5,4,5,4,?,4,4,4,0,5,1,0,3,2,1,0,5,3,4,3,5,9,5,9,6,10
6,528,2,3,3,4,4,6,8,?,4,4,2,3,3,1,0,3,2,0,0,2,3,1,4,2,9,1,9,2,10
6,529,2,4,4,5,6,9,4,98,6,3,0,3,3,1,2,0,0,0,0,0,5,1,3,1,9,1,9,1,10
6,530,5,5,5,5,5,7,1,10,6,3,0,0,7,3,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,531,2,2,3,3,2,9,1,?,1,8,2,5,1,0,2,0,0,0,0,0,3,0,1,0,9,1,9,0,10
6,532,1,3,4,5,9,9,7,137,6,3,2,1,3,0,4,0,4,0,0,1,3,0,4,1,9,0,9,1,10
6,533,1,1,3,9,9,9,6,?,3,6,4,1,0,0,7,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,534,0,1,3,3,6,8,3,?,6,3,4,1,1,1,2,0,0,0,0,0,2,0,3,0,9,0,9,0,10
6,535,0,1,2,4,7,8,8,?,4,4,4,1,1,1,2,1,3,0,0,1,3,1,3,1,9,1,9,1,10
6,536,2,7,7,6,8,9,4,40,4,4,2,0,1,3,4,0,0,0,0,0,7,0,4,0,9,0,9,0,10
6,537,1,3,4,6,7,8,8,?,6,3,2,3,0,3,2,0,0,0,0,0,6,0,4,0,9,0,9,0,10
6,538,0,4,4,7,7,9,6,?,4,4,2,1,1,3,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,539,0,0,7,7,8,9,2,82,0,9,4,0,0,3,4,0,0,0,0,0,4,0,6,0,9,0,9,0,10
6,540,2,2,3,4,4,9,4,16,1,8,4,1,3,0,2,2,0,0,0,0,3,0,2,0,9,0,9,0,10
6,541,0,7,8,7,8,9,9,?,4,4,2,0,1,3,4,0,6,0,0,1,5,0,5,1,9,1,9,1,10
6,542,2,2,5,5,6,9,8,13,4,4,2,1,3,1,2,0,0,0,0,1,3,0,5,1,9,0,9,0,10
6,543,0,4,5,8,9,9,1,82,3,6,2,1,1,1,4,0,0,0,0,0,5,0,7,0,9,0,9,0,10
6,544,0,3,6,7,8,9,7,82,3,6,2,1,0,3,4,0,0,0,0,0,6,0,5,0,9,0,9,0,10
6,545,1,1,1,4,6,9,4,138,3,6,4,1,1,1,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,546,1,1,1,3,3,6,7,139,8,1,4,3,1,1,0,0,6,0,0,2,1,1,2,2,9,1,9,2,10
6,547,0,0,1,3,3,9,2,140,3,6,7,1,1,0,2,0,0,0,0,0,3,1,1,1,9,1,9,0,10
6,548,0,0,2,4,6,9,1,116,3,6,4,1,1,1,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,549,0,0,3,3,2,7,3,26,4,4,4,3,1,1,0,0,0,0,0,0,5,0,2,0,9,0,9,0,10
6,550,0,5,5,8,9,9,9,98,4,4,2,0,3,1,4,0,2,0,0,0,6,0,4,0,9,0,9,0,10
6,551,0,5,6,7,7,8,7,45,8,1,2,0,1,5,2,0,0,0,0,0,4,0,6,0,9,0,9,0,10
6,552,2,2,2,6,7,7,3,?,3,6,4,1,0,5,0,0,0,0,3,1,3,1,3,1,9,1,9,1,10
6,553,4,5,5,6,8,9,8,71,4,4,0,1,3,1,4,0,0,0,0,0,4,0,5,0,9,0,9,0,10
6,554,0,3,4,8,9,9,4,28,8,1,2,1,1,0,7,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,555,0,2,3,4,6,7,2,41,8,1,2,3,1,3,0,0,0,0,1,0,4,0,4,0,9,0,9,0,10
6,556,3,4,5,6,6,8,7,?,1,8,0,3,1,3,2,0,2,0,0,0,4,0,5,0,9,0,9,0,10
6,557,0,0,1,3,7,9,6,?,4,4,7,0,1,1,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,558,0,3,3,4,6,6,9,?,3,6,2,3,1,3,0,1,1,0,0,0,6,0,6,0,9,0,9,0,10
6,559,1,3,4,4,6,9,6,?,4,4,2,3,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,560,0,1,1,5,7,8,9,?,8,1,7,0,1,1,2,1,1,0,0,1,3,0,3,1,9,0,9,1,10
6,561,4,4,6,6,7,7,2,?,3,6,0,3,0,5,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
6,562,0,4,5,5,6,9,8,?,4,4,2,1,3,1,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
6,563,1,3,3,4,3,7,7,50,6,3,2,3,3,1,0,0,0,0,9,1,4,1,4,1,9,1,9,1,10
6,564,1,1,2,5,4,9,0,?,3,6,4,1,3,0,2,0,0,0,0,1,3,1,3,1,9,1,9,1,10
6,565,0,0,0,4,6,9,5,30,3,6,7,0,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
6,566,1,1,2,5,6,9,4,?,6,3,4,1,1,1,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
6,567,2,2,6,6,7,9,9,?,1,8,2,1,1,3,2,0,6,0,0,1,4,1,4,1,9,1,9,1,10
6,568,3,4,5,6,8,8,6,?,6,3,0,3,1,1,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
6,569,0,4,4,4,4,6,5,?,4,4,2,1,5,1,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
5,570,0,2,3,3,9,9,8,?,3,6,4,1,1,0,4,0,0,0,0,0,3,0,5,0,9,0,9,0,10
5,571,0,1,1,1,3,4,3,?,4,4,4,3,1,1,0,1,1,0,0,1,1,1,1,1,9,1,9,1,10
5,572,0,1,2,3,5,7,1,125,4,4,4,1,1,3,0,0,0,0,0,0,3,0,2,0,9,0,9,0,10
5,573,0,0,2,2,4,9,1,30,3,6,4,3,1,0,2,0,0,0,0,0,4,0,1,0,9,0,9,0,10
5,574,2,4,4,6,9,9,6,65,6,3,0,3,1,1,4,0,2,0,0,0,4,0,5,0,9,0,9,0,10
5,575,1,1,1,4,6,7,8,4,6,3,4,1,1,3,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
5,576,0,2,7,7,8,9,9,141,6,3,4,0,0,3,4,0,1,0,0,0,4,0,6,0,9,0,9,0,10
5,577,0,2,1,3,3,6,3,?,3,6,4,1,3,1,0,0,0,0,1,1,3,1,2,2,9,1,9,2,10
5,578,0,3,3,6,6,6,5,?,4,4,2,3,0,5,0,0,0,0,0,1,3,0,4,1,9,0,9,0,10
5,579,3,5,6,6,9,9,5,?,3,6,0,1,3,1,4,0,0,0,0,0,6,0,6,0,9,0,9,0,10
5,580,0,1,4,4,6,8,4,?,3,6,4,0,3,1,2,0,0,0,0,0,3,0,5,0,9,0,9,0,10
